Period,X1,X2,X3,X4,X5,CR,CLTL,NIS,TETA,ROA,ROE,Indication
2017,0.588028306,0.053891734,0.083942716,2.686894695,0.164168993,4.262273362,0.684865319,0.228795457,0.736807985,0.03756112,0.050978166,Secure
2018,0.588028306,0.053891734,0.083942716,3.121076742,0.164168993,4.262273362,0.684865319,0.228795457,0.736807985,0.03756112,0.050978166,Secure
2019,0.588028306,0.053891734,0.083942716,2.928581848,0.164168993,4.262273362,0.684865319,0.228795457,0.736807985,0.03756112,0.050978166,Secure
2015,0.603252692,0.044074374,0.08993223,3.759578219,0.23768584,34.8783598,0.095034605,0.281822086,0.812632131,0.066985119,0.082429819,Secure
2016,0.596129498,0.04139188,0.071783089,3.596037158,0.240520118,35.91922433,0.081549139,0.230089387,0.790657867,0.055341127,0.069993772,Secure
2017,0.591212494,0.044750241,0.085398451,4.834694718,0.218310549,32.60454624,0.092130817,0.347297733,0.796956486,0.075818759,0.095135381,Secure
2018,0.591212494,0.044750241,0.085398451,4.847796872,0.218310549,32.60454624,0.092130817,0.347297733,0.796956486,0.075818759,0.095135381,Secure
2019,0.591212494,0.044750241,0.085398451,4.908893168,0.218310549,32.60454624,0.092130817,0.347297733,0.796956486,0.075818759,0.095135381,Secure
2015,0.371148533,0.281827636,0.118956324,12.58376572,0.167357381,47.60133106,0.111007056,0.572607936,0.92825381,0.095830165,0.103237028,Secure
2016,0.335521065,0.295656279,0.105071957,13.3808993,0.179078903,38.34610923,0.152794871,0.482945056,0.941201581,0.086485271,0.091888149,Secure
2017,0.276781008,0.29324012,0.085152823,11.3833199,0.178889234,19.27331224,0.204772899,0.378117744,0.926031548,0.067641193,0.073044157,Secure
2018,0.276781008,0.29324012,0.085152823,9.070518396,0.178889234,19.27331224,0.204772899,0.378117744,0.926031548,0.067641193,0.073044157,Secure
2019,0.276781008,0.29324012,0.085152823,19.94382193,0.178889234,19.27331224,0.204772899,0.378117744,0.926031548,0.067641193,0.073044157,Secure
2015,0.483912619,0.071924846,0.059244688,1.843241194,0.613150961,2.299148349,0.95745676,0.07597208,0.61096468,0.046582354,0.076243939,Secure
2016,0.513962782,0.087353954,0.054155869,2.68844223,0.581025711,2.538544896,0.922559622,0.073580753,0.637901225,0.042752309,0.067020265,Secure
2017,0.513962782,0.087353954,0.058153984,2.535923685,0.610559341,2.538544896,0.922559622,0.07166189,0.637901225,0.043753837,0.0685903,Secure
2018,0.536883822,0.105577889,0.064976191,1.768729631,0.524074385,2.722464485,0.760050285,0.077914103,0.58990194,0.040832786,0.069219616,Secure
2019,0.447050624,0.102356464,0.062860422,1.119240806,0.593738826,2.288955388,0.742088942,0.052406125,0.532627818,0.031115551,0.058418937,Secure
2015,0.214824872,0.055939788,0.302762663,2.068475319,0.210630778,1.579385702,0.921507429,0.202120193,0.597637083,0.042572734,0.071235094,Secure
2016,0.336768162,0.078432763,0.756314895,5.514129592,0.282885908,4.06453161,0.552552565,0.200325597,0.801118988,0.056669288,0.070737667,Secure
2017,0.353457432,0.083223126,0.413293119,6.410070582,0.269271367,3.9197397,0.662113018,0.20553222,0.81716436,0.055343942,0.067726818,Secure
2018,0.386330904,0.087890462,0.070035842,9.313606898,0.276459921,4.879818345,0.726383722,0.211115255,0.862917519,0.058364907,0.067636716,Secure
2019,0.394154913,0.076170246,0.054503964,8.384779201,0.322511381,5.007226307,0.89225228,0.142352897,0.889760964,0.045910429,0.051598611,Secure
2015,0.430650015,0.115357768,0.105598794,10.5468035,0.53976992,4.599732606,0.954715273,0.165350362,0.874691551,0.089251152,0.102037285,Secure
2016,0.361989514,0.109639404,0.107674653,7.436976971,0.580151229,3.003720541,0.967653212,0.150860731,0.813302244,0.087522039,0.107613177,Secure
2017,0.394428986,0.114275294,0.102273996,6.488259493,0.603533377,2.946115894,0.941170357,0.123412145,0.784656443,0.074483348,0.094924791,Secure
2018,0.421910951,0.135896331,0.106075416,7.25166606,0.58302698,3.144822042,0.932036192,0.149091062,0.78894446,0.086924112,0.110177733,Secure
2019,0.410130957,0.153138957,0.114437243,4.635567037,0.603969344,3.071928474,0.902131748,0.139261448,0.780579184,0.084109646,0.107752868,Secure
2015,0.091953521,0.15098761,0.067657923,9.257674947,0.668508728,1.459767607,1.317486669,0.097266996,0.848195807,0.065023836,0.07666135,Secure
2016,0.059883545,0.158017801,0.107578023,12.4739958,0.677798002,1.199611816,1.390145216,0.144086249,0.784195207,0.097661372,0.124537068,Secure
2017,0.099951046,0.182779731,0.14371317,10.19211165,0.748088162,1.333170153,1.227835857,0.16605915,0.755667667,0.124226884,0.164393542,Secure
2018,0.19688024,0.20846721,0.154059294,12.23473744,0.805938215,1.967912353,0.976268755,0.158146511,0.791648464,0.127456317,0.161001155,Secure
2019,0.044313044,0.243029668,0.095783365,32.22882676,0.761792118,1.147710148,2.417604176,0.121915157,0.875910208,0.092874006,0.106031423,Secure
2015,0.14725542,0.101734315,0.090253949,48.53637084,0.226562276,1.490851398,12.35579387,0.405972319,0.975719893,0.091978013,0.094266821,Secure
2016,0.098871258,0.098697628,0.088526191,52.11055059,0.427438209,1.329570858,10.75352888,0.208095136,0.972102181,0.088947812,0.091500476,Secure
2017,0.158589803,0.104666131,0.092370063,57.33432893,0.430882287,1.528632678,11.48115068,0.219064662,0.973870215,0.094391082,0.096923677,Secure
2018,0.515727024,0.113304673,0.095991617,49.01487319,0.380419748,9.197667797,0.628136505,0.25946722,0.89984433,0.098706454,0.109692811,Secure
2019,0.532174005,0.056552293,0.04426723,7.912079963,0.306641752,9.830935985,0.439466572,0.10375127,0.8628736,0.031814471,0.036870373,Secure
2015,0.319928836,-0.030368804,-0.003562149,2.129068988,0.215941294,2.644322312,0.571435233,-0.082380769,0.659513873,-0.01778941,-0.026973519,Secure
2016,0.285760348,-0.038652914,2.72E-05,1.576626269,0.223488959,2.229913006,0.630660004,-0.123110155,0.63158926,-0.02751376,-0.043562743,Secure
2017,0.272910119,-0.053461567,0.015388018,3.062176481,0.260912733,2.21860186,0.635337523,-0.092726443,0.647504727,-0.02419351,-0.037364221,Secure
2018,0.375960734,-0.026067916,0.06676843,3.772995977,0.400644467,2.596259401,0.639036482,0.061098023,0.631435614,0.024478585,0.038766557,Secure
2019,0.345405253,-0.000690046,0.05719577,6.233207389,0.401769933,2.302946885,0.767798155,0.051879914,0.654732928,0.020843789,0.03183556,Secure
2015,0.257655498,0.041471794,0.016065448,5.589497867,0.293399039,1.966253151,0.867528135,0.053465113,0.692627561,0.015686613,0.022647977,Secure
2016,0.273479975,0.07870086,0.036508108,5.395167003,0.42035441,1.874960725,0.965443192,0.084335345,0.676249648,0.035450734,0.052422555,Secure
2017,0.260802978,0.040238275,0.049250405,3.761375712,0.453416867,1.818825328,0.886840919,0.090336616,0.640850261,0.040960145,0.063915314,Secure
2018,0.255320529,0.053046099,0.076905189,6.697314886,0.325834273,1.843591582,0.953742308,0.170219192,0.68266173,0.055463247,0.081245578,Secure
2019,0.317827252,0.085546004,0.09527369,5.755033119,0.364714196,2.234438487,0.967657527,0.194444254,0.733927494,0.07091658,0.096626139,Secure
2015,0.067390901,-0.231719095,0.017840378,2.045116861,0.36024706,1.336954507,0.365133217,0.044271984,0.452254709,0.015948852,0.035265198,Insolvent
2016,0.01944989,-0.182760755,0.070663819,1.610581421,0.627672437,1.09724945,0.305556424,0.004592639,0.345456406,0.002882673,0.008344535,Healthy
2017,0.07616495,-0.120974047,0.107323538,2.808008481,0.744920349,1.253883165,0.41425712,0.020852587,0.275812084,0.015533517,0.056319203,Healthy
2018,0.102179907,-0.16712718,0.052820858,4.721262187,0.82970939,1.340599691,0.365188536,-0.064698469,0.178506523,-0.053680927,-0.300722495,Secure
2019,0.176593343,-0.07671352,0.16490986,2.310014618,0.678577465,1.588644477,0.378286389,0.088433278,0.206950056,0.060008829,0.289967689,Healthy
2015,0.119436558,0.051245819,0.032410708,0.382220579,0.488425477,1.265589192,0.762213602,-0.002237673,0.410002477,-0.001092936,-0.002665682,Insolvent
2016,0.073513094,0.048680279,0.041497876,0.512671239,0.448976254,1.142106756,0.837610709,0.006044725,0.382399337,0.002713938,0.00709713,Insolvent
2017,0.077450033,0.051747406,0.042418451,0.647161932,0.450351137,1.156225052,0.824392557,0.006475379,0.398636771,0.002916194,0.007315417,Insolvent
2018,0.061187512,0.048103296,0.046941994,1.735265272,0.374382347,1.111935233,0.857959957,0.007356959,0.362868664,0.002754315,0.007590392,Healthy
2019,0.055432458,0.047814715,0.037708636,0.788409618,0.23155354,1.09916302,0.874267222,0.00695173,0.360603584,0.001609698,0.004463898,Insolvent
2015,0.430486137,0.147814501,0.104752353,1.925843739,0.608046202,2.271019299,0.879518063,0.107602459,0.614909981,0.065427266,0.106401373,Healthy
2016,0.448717374,0.227225834,0.135853312,4.005263209,0.741166097,2.537198337,0.873039152,0.117656074,0.665643893,0.087202693,0.131005022,Secure
2017,0.397796599,0.293203589,0.127797432,3.687010371,0.743156759,2.289309921,0.900568928,0.118174393,0.657400455,0.087822099,0.133589958,Secure
2018,0.325935191,0.277863686,0.114408958,1.642530383,0.69803151,1.705352853,0.957022637,0.10177128,0.517160696,0.07103956,0.137364577,Healthy
2019,0.545871536,0.284450421,0.118199876,0.975942695,0.792251569,3.120252497,0.547696753,0.07700272,0.529929822,0.061005526,0.115120009,Healthy
2015,0.426428449,0.218911958,0.093527458,20.13961733,0.409754142,4.67737134,0.764062917,0.171435506,0.848232227,0.070246409,0.082815067,Secure
2016,0.454139368,0.236858284,0.151570457,12.52690005,0.702349437,4.450696317,0.79742988,0.162010715,0.834959738,0.113788134,0.136279786,Secure
2017,0.438731173,0.24616801,0.065107667,9.650003342,0.424612101,4.385114065,0.708430355,0.100843905,0.817051849,0.042819543,0.052407375,Secure
2018,0.471291278,0.298170331,0.07747955,10.90352037,0.45021723,3.84968418,0.843860614,0.120792242,0.804015397,0.054382748,0.067638939,Secure
2019,0.524719961,0.330236147,0.023146359,9.346190661,0.430682123,5.688510697,0.778575994,0.044621173,0.856255358,0.019217542,0.022443704,Secure
2015,0.270926195,0.593378345,0.305469344,25.15893807,1.837798318,1.844906531,0.907831927,0.121531346,0.646786838,0.223350103,0.345322586,Secure
2016,0.289260261,0.603111918,0.302612495,17.36192891,1.6277807,1.88389634,0.91966221,0.134595235,0.644156452,0.219091526,0.340121604,Secure
2017,0.284871187,0.606413613,0.292113282,15.107818,1.636305532,1.87446707,0.92098516,0.130727041,0.64628585,0.21390938,0.330982613,Secure
2018,0.297362081,0.649771188,0.251215696,20.76716413,1.723950368,2.059174477,0.896941465,0.1081432,0.686993052,0.186433509,0.271376121,Secure
2019,0.315218251,0.67138793,0.241843461,19.35055238,1.550609323,2.209349651,0.904373015,0.114974193,0.711788121,0.178280055,0.250467871,Secure
2015,0.278785226,0.17379533,0.063051101,0.483829456,0.236174566,1.751251976,0.755977749,0.049122496,0.509120253,0.011601484,0.022787316,Insolvent
2016,0.445205145,0.136019826,0.090144628,0.323032629,0.295203627,3.320479775,0.404230122,0.03136207,0.525371606,0.009258197,0.017622187,Insolvent
2017,0.488978606,0.132035232,0.050424611,0.357217321,0.200747606,3.992583716,0.341153297,0.042613393,0.52104581,0.008554537,0.016418013,Insolvent
2018,0.529878243,0.133074374,0.057144139,0.29932909,0.206829646,5.006115069,0.273446345,0.044086999,0.516295034,0.009118498,0.01766141,Insolvent
2019,0.438320188,0.132012383,0.056085498,0.184194141,0.198402891,2.821689926,0.482637211,0.056009464,0.501464357,0.01111244,0.022159979,Insolvent
2015,0.377435004,-0.246894012,0.006508371,21.0883079,0.059317578,4.596177274,0.501458486,0.086599344,0.790701508,0.005136863,0.00649659,Secure
2016,0.439857292,-0.206808056,0.010961219,37.6380273,0.0475258,8.512357005,0.342331352,0.141156142,0.82896346,0.006708558,0.008092707,Secure
2017,0.419725344,-0.237159096,0.010655017,3.757060938,0.057101124,7.224625384,0.363446715,0.153600086,0.814471247,0.008770738,0.010768628,Healthy
2018,0.419638804,-0.214857661,0.013521606,2.876255205,0.05607395,5.432450281,0.468772208,0.217813818,0.798037884,0.012213681,0.015304638,Healthy
2019,0.184939605,-0.064423936,0.01870169,0.366793061,0.059165534,4.111072762,0.088796645,0.355176096,0.330542209,0.021014183,0.063574886,Insolvent
2015,0.228995262,0.274644344,-0.001461003,1.744694672,8.77E-05,2.689992502,0.539651651,-38.16457092,0.748910698,-0.003347728,-0.00447013,Insolvent
2016,0.212772708,0.260834535,0.00190315,1.35089152,0.075230645,2.601127277,0.529105349,-0.021383476,0.748841481,-0.001608693,-0.002148242,Insolvent
2017,0.280831177,0.212608726,0.008276369,1.815822131,0.057327399,3.213780417,0.534085354,0.137693037,0.762480041,0.007893584,0.010352512,Insolvent
2018,0.233908061,0.196632391,-0.022088808,1.510696625,0.044433321,2.757667442,0.530499384,-0.576854339,0.749144518,-0.025631554,-0.034214432,Insolvent
2019,0.236760341,0.186579788,-0.004595457,1.38307489,0.042525919,2.78798939,0.511784799,-0.201863555,0.741264132,-0.008584433,-0.011580802,Insolvent
2015,0.354506098,0.165452329,0.104884615,9.243439968,0.933192928,3.622382897,0.93456356,0.090525945,0.855349892,0.084478172,0.098764462,Secure
2016,0.424737073,0.153399752,0.109640627,11.71584885,0.926806053,5.042287712,0.885977657,0.09079568,0.881403962,0.084149986,0.095472665,Secure
2017,0.473929724,0.13294133,0.073911282,11.23840684,0.600162959,6.198925395,0.847852694,0.092135558,0.892482302,0.055296349,0.061957923,Secure
2018,0.476848642,0.111767346,0.065311529,6.063149847,0.520441638,5.070909824,0.872048216,0.09548284,0.865677561,0.049693245,0.057403874,Secure
2019,0.510846771,0.123008218,0.028855623,3.770263294,0.420085552,7.241919903,0.810325586,0.041965567,0.899001969,0.017629128,0.019609666,Healthy
2015,0.019746494,0.037043139,0.0354257,2.36045191,0.344879994,1.056769604,0.958178918,0.064217088,0.636982526,0.022147189,0.034768911,Healthy
2016,0.039012475,0.426810968,0.044075027,2.05637709,0.41579722,1.107488509,0.914528729,0.039064469,0.603133804,0.016242897,0.026930836,Healthy
2017,0.057777684,0.054269376,0.048399919,1.457649133,0.391269781,1.151028436,0.901232258,0.042148152,0.575512729,0.016491298,0.028654967,Healthy
2018,-0.004020322,0.067546901,0.048954779,1.218136289,0.378715151,0.988348961,0.834826103,0.03724047,0.586666913,0.01410353,0.024040098,Insolvent
2019,-0.047987632,0.067055464,0.028973219,0.857441474,0.271862176,0.868548985,0.889964792,0.012716284,0.589802931,0.003457077,0.00586141,Insolvent
2015,0.394665475,0.179284065,0.108197406,1.648728886,1.085367098,2.035855205,0.952949165,0.048863383,0.600183835,0.053034708,0.088364106,Healthy
2016,0.38422849,0.198987039,0.149734822,2.430773848,1.523142752,2.090740152,0.965106743,0.050862304,0.634999958,0.07747055,0.122000874,Secure
2017,0.179495129,0.172520035,0.094318436,2.19304957,0.926376047,1.499999999,0.967776957,0.05415256,0.629056823,0.050165634,0.079747381,Healthy
2018,0.535652709,0.153770504,0.066188337,1.661932923,0.732335498,3.18880129,0.701088259,0.037823401,0.650936631,0.027699419,0.042553173,Healthy
2019,0.544198907,0.135174177,0.040598073,1.303865623,0.469804303,3.211512715,0.704866469,0.016148269,0.650890736,0.007586526,0.011655606,Healthy
2015,0.03690556,0.107646967,0.06231227,0.055596505,0.887977318,1.094474107,0.607317203,0.002110281,0.356774246,0.001873882,0.00525229,Insolvent
2016,0.035341015,0.099113565,0.034188971,0.552526984,0.577108347,1.093650922,0.52829047,0.016801607,0.285677732,0.009696348,0.03394156,Insolvent
2017,0.042965716,0.119999588,0.06244197,0.970572954,0.932168617,1.113268405,0.516371629,0.023076562,0.265400045,0.021511247,0.081052161,Healthy
2018,0.026221328,0.087384897,0.054095913,0.869721397,0.984918665,1.061518004,0.604427814,0.020716709,0.294806994,0.020404274,0.069212313,Healthy
2019,-0.026285116,0.08727985,0.050864481,1.249868683,1.032873175,0.94596123,0.671018804,0.018152104,0.275113929,0.018748821,0.068149298,Healthy
2015,0.025119898,0.034799212,0.002695518,1.81097707,0.33672853,1.125264976,0.352541792,-0.035917962,0.431176409,-0.012094602,-0.028050241,Insolvent
2016,-0.059089944,0.023742035,0.006950223,1.992854364,0.267893037,0.823915749,0.731374543,-0.050359341,0.541168502,-0.013490917,-0.024929235,Insolvent
2017,-0.046753698,0.016182439,0.014529237,2.086736902,0.317489834,0.846418104,0.608187437,-0.05306213,0.49946034,-0.016846687,-0.033729779,Insolvent
2018,-0.0368239,0.010646285,0.016345214,1.862729636,0.222312131,0.897259521,0.607550178,-0.064474224,0.410062442,-0.014333402,-0.034954194,Insolvent
2019,-0.00654967,0.000104919,0.033751372,1.159296881,0.36716082,0.979928634,0.522772911,-0.043666966,0.375791852,-0.016032799,-0.042664042,Insolvent
2015,0.654734742,0.262973924,0.144539138,4.154738754,1.327525637,7.727286575,0.8,0.053304554,0.878343457,0.070763161,0.080564341,Secure
2016,0.554668768,0.108598338,-0.030974528,1.328407462,0.08146372,3.335110663,0.707876681,-0.910058243,0.664441195,-0.07413673,-0.111577565,Insolvent
2017,0.497410332,0.170798381,-0.023326552,1.661404618,0.04302426,2.675950374,0.999999998,-1.259657572,0.703207004,-0.054195835,-0.077069533,Insolvent
2018,0.555292687,0.121043791,-0.012013423,2.551769237,0,3.262937915,0.71034747,0,0.654555346,-0.054314341,-0.082978989,Healthy
2019,0.620167375,0.02239235,-0.061570435,2.013821697,0.219368668,4.876053237,0.433548003,-0.546734229,0.630952734,-0.11993636,-0.190087709,Healthy
2015,-0.015528032,0.145073624,0.168210419,1.165769225,1.011187107,0.972753117,0.842923797,0.089051812,0.323899478,0.090048045,0.278012318,Healthy
2016,0.167922074,0.122723622,0.185725162,0.613264041,1.365031566,1.428571429,0.538929484,0.063097828,0.272969497,0.086130527,0.315531691,Healthy
2017,0.168084277,0.109711215,0.081601651,0.549405756,1.014860738,1.428571429,0.507046442,0.021732564,0.226507447,0.022055526,0.097372188,Healthy
2018,0.100042874,0.276616243,0.061263353,0.735225124,0.599303186,1.175720889,0.949983357,0.06159936,0.40069656,0.036916693,0.092131294,Healthy
2019,0.079068349,0.236700631,0.039587263,0.332663516,0.52377155,1.127926747,0.944585732,0.025210061,0.345665329,0.013204313,0.038199702,Insolvent
2015,0.150575023,0.173677322,0.086604894,4.490547658,0.693281119,1.339529697,0.961635373,0.075536717,0.538826078,0.05236818,0.097189394,Secure
2016,0.131927568,0.153380606,0.120023453,3.106088117,1.037205348,1.277748986,0.965316369,0.068248247,0.507945278,0.070787447,0.139360379,Secure
2017,0.141748997,0.168388661,0.097204953,2.979250543,0.717811321,1.280825847,0.969234117,0.071844602,0.47922009,0.051570869,0.107614163,Healthy
2018,0.126387293,0.150259048,0.056254963,1.923269088,0.677106788,1.220453944,0.972535835,0.027870608,0.41050527,0.018871378,0.045971097,Healthy
2019,0.091874275,0.140052881,0.065664503,1.070941387,0.635648749,1.154472487,0.975924944,0.031911734,0.390566437,0.020284654,0.051936499,Healthy
2015,0.699813861,0.11564149,0.103157979,1.360628525,0.494261666,3.3312664,0.587379282,0.080191717,0.488939858,0.039635691,0.081064554,Healthy
2016,0.703465691,0.114346045,0.089578371,1.328926078,0.437696082,3.372291062,0.683962248,0.087091764,0.566446379,0.038119724,0.067296262,Healthy
2017,0.688951491,0.134880195,0.105279451,1.881810417,0.453341481,3.214932627,0.717040599,0.102962342,0.566205164,0.046677101,0.082438493,Healthy
2018,0.682331454,0.147452279,0.062915975,1.213773655,0.454076829,3.147935206,0.691871994,0.096299396,0.540856475,0.043727324,0.080848296,Healthy
2019,0.638095529,0.155720636,0.057096804,0.732777839,0.45400615,2.763160117,0.739562745,0.088320055,0.510650755,0.040097848,0.078523037,Healthy
2015,0.341054251,0.115011417,0.186425151,9.163186134,0.468210757,2.852123733,0.901580069,0.263628982,0.795756065,0.123433925,0.15511528,Secure
2016,0.245401883,0.190090499,0.156126103,5.499036677,0.397231802,2.002944866,0.927392155,0.253897614,0.736161959,0.100856207,0.137002742,Secure
2017,0.170859913,0.219111019,0.156792323,3.577689934,0.383349609,1.616896837,0.936665268,0.260172224,0.704305518,0.09973692,0.141610307,Healthy
2018,0.194729271,0.250129382,0.123492102,2.461524032,0.328081091,1.875734464,0.79666936,0.25693931,0.720886603,0.084296929,0.116935075,Healthy
2019,0.116458522,0.246054705,0.126015857,9.407823095,0.321052066,1.46633693,0.859800281,0.294273287,0.709548327,0.094477047,0.133150968,Secure
2015,0.159219763,0.118482885,0.224711714,26.21957021,0.654217817,2.343163875,0.96766565,0.299931745,0.87749815,0.196220692,0.223613795,Secure
2016,0.171298518,0.147098885,0.234929162,22.733085,0.701624476,2.375473245,0.900396094,0.259592602,0.861685454,0.182136523,0.211372401,Secure
2017,0.138376713,0.165161897,0.212127201,15.01869163,0.639139543,2.051437699,0.899638597,0.266600347,0.853711096,0.170394824,0.199593077,Secure
2018,0.163598675,0.272086829,0.178440857,9.594309271,0.537474244,2.387327548,0.930510351,0.255506862,0.873269962,0.137328357,0.157257622,Secure
2019,0.182629155,0.311473681,0.161635647,6.809775711,0.468939235,2.462014808,0.944862424,0.309094924,0.867794428,0.144946737,0.167028887,Secure
2015,0.041082675,0.066789661,0.059926332,1.751513448,0.788200158,1.048391521,0.980836874,0.019184446,0.134449022,0.015121183,0.112467783,Healthy
2016,-0.067437224,0.0720838,0.08914443,2.565563908,1.212828333,0.919905222,0.980282816,0.015980346,0.14109705,0.019381416,0.137362307,Healthy
2017,-0.095983515,0.069633563,0.065196752,2.472250519,0.779085946,0.884421986,0.959132507,0.020620486,0.134149699,0.016065131,0.119755249,Healthy
2018,-0.092379679,0.073237543,0.043967748,4.8587901,0.787098974,0.888652998,0.963452259,0.023653166,0.138871983,0.018617383,0.134061474,Secure
2019,-0.103868588,0.071157443,0.053892565,2.81410116,0.797081532,0.875318134,0.972588237,0.010481974,0.143451574,0.008354988,0.058242565,Healthy
2015,0.300614709,0.06181009,0.061665658,1.856392449,0.433228496,2.263677943,0.615136902,0.018780731,0.613275185,0.008136348,0.013267042,Healthy
2016,0.281687715,0.073725638,0.053133901,2.48604781,0.496909552,2.227593512,0.571756429,0.024641973,0.598669408,0.012244832,0.020453412,Healthy
2017,0.251997082,0.073813479,0.052696215,2.2347072,0.577451676,2.130631345,0.538157062,0.035182693,0.585842579,0.020316305,0.034678779,Healthy
2018,0.217457796,0.082805573,0.055093162,1.947041653,0.766192217,1.800929852,0.698584379,0.033531024,0.611347352,0.025691209,0.042023915,Healthy
2019,0.277405062,0.083041417,0.066740975,5.477406897,0.953985337,2.025687065,0.69636685,0.02532903,0.611615926,0.024163523,0.039507675,Secure
2015,0.114481014,0.327632943,0.102575006,3.955365298,0.420472689,1.72605498,0.581794039,0.150702429,0.728984148,0.063366256,0.086924051,Healthy
2016,0.178030007,0.344041335,0.156375056,4.050334781,0.64318475,2.859284086,0.368696352,0.147148842,0.740296014,0.094643891,0.127846009,Secure
2017,0.167960166,0.36875575,0.105417348,4.676241155,0.455014567,2.680772211,0.377957202,0.143576449,0.735604042,0.065329376,0.088810518,Secure
2018,0.053179542,0.333998009,0.093050514,1.959147071,0.405056423,1.25792482,0.550323943,0.142952801,0.625343694,0.05790395,0.092595401,Healthy
2019,0.010532133,0.348362272,0.105188682,1.457851353,0.463619843,1.040666579,0.658707216,0.133253814,0.606824639,0.061779113,0.101807192,Healthy
2015,0.476941128,-0.042218766,0.019335808,0.55577143,0.293591497,5.378445369,0.284736132,-0.07153625,0.617437622,-0.021002435,-0.034015476,Insolvent
2016,0.497425303,-0.051236673,0.027052797,0.551300181,0.408380512,6.01265218,0.247604594,-0.074234927,0.599224094,-0.030316098,-0.050592254,Insolvent
2017,0.512865204,-0.123564321,-0.026802616,0.528698351,0.125593775,7.605123284,0.1741512,-0.558797299,0.554142747,-0.070181462,-0.126648706,Insolvent
2018,0.258690249,-0.202625522,-0.021300923,0.354411128,0.370719588,1.736553828,0.650981289,-0.220445182,0.460480605,-0.081723347,-0.177474026,Insolvent
2019,0.282610496,-0.322934123,-0.048636838,0.175097572,0.035649851,1.944540522,0.505137505,-2.796108873,0.407677708,-0.099680865,-0.244508992,Insolvent
2015,0.280898559,0.099569657,0.120148079,4.394031242,0.330410233,2.865399266,0.64627057,0.217048524,0.766996024,0.071715053,0.093501206,Healthy
2016,0.330293652,0.08169218,0.067410614,4.216063165,0.195736413,3.141704048,0.660199392,0.23465489,0.766403866,0.045930507,0.059929899,Healthy
2017,0.372626611,0.082394111,0.073019773,3.761431853,0.198947439,3.245059312,0.691648981,0.239392959,0.760028146,0.047626616,0.06266428,Healthy
2018,0.396449451,0.06141908,0.041245157,2.783798114,0.134530336,3.307280104,0.711349101,0.190582619,0.758451296,0.025639144,0.033804601,Healthy
2019,0.380505554,0.027925341,0.041204731,1.548817332,0.124323628,2.75779879,0.774529824,0.18569446,0.720518095,0.023086209,0.032041123,Insolvent
2015,0.7,0.423605483,0.151571411,86.80408537,0.662645494,3.333333333,12.96499737,0.228117637,0.976860774,0.151161124,0.154741728,Secure
2016,0.7,0.391289942,0.148991321,83.85708973,0.643411256,3.333333333,14.88586793,0.230791398,0.979846657,0.148493784,0.151547982,Secure
2017,0.7,0.33732433,0.115402322,66.01396596,0.564103468,3.333333333,15.58225639,0.203683479,0.980747333,0.114898557,0.117154086,Secure
2018,0.5,0.34184935,0.095298921,1.306584634,0.475277338,2,0.666666667,0.199444465,0.25,0.094791434,0.379165737,Healthy
2019,0.5,0.327896458,0.06973066,0.720735649,0.39270771,2,0.666666667,0.176255747,0.25,0.069216991,0.276867963,Healthy
2015,0.088839941,0.105631574,0.033779981,4.042109307,0.131861589,2.770449655,0.38545739,0.15560825,0.86981879,0.020518751,0.023589685,Healthy
2016,0.093235304,0.113681327,0.022510237,5.055137687,0.117425197,2.858268701,0.382416253,0.117437054,0.868799486,0.013790069,0.015872557,Healthy
2017,0.093800095,0.122766136,0.026888226,5.000037746,0.121093823,3.122509335,0.34405948,0.145010046,0.871554132,0.017559821,0.020147711,Healthy
2018,0.099862686,0.134115762,0.028208492,4.8274364,0.12448746,3.334695064,0.332513199,0.146031412,0.871363507,0.01817908,0.020862796,Healthy
2019,0.066627964,0.138399802,0.024095216,2.639050553,0.117276467,2.100304322,0.407154351,0.115044056,0.851274772,0.01349196,0.015849125,Healthy
2015,-0.061925627,0.221623479,0.154921297,4.502802838,1.95726418,0.812871033,0.683006274,0.056300431,0.515487819,0.110194816,0.213768032,Secure
2016,-0.077009711,0.219988775,0.178451312,5.952717147,2.016690063,0.772039081,0.678740521,0.058098718,0.502284326,0.117167108,0.233268493,Secure
2017,-0.038501271,0.256575147,0.160146508,5.941780855,1.860549826,0.885820998,0.692100823,0.058323869,0.51278634,0.108514465,0.211617308,Secure
2018,-0.083045103,0.384537974,0.256155635,10.28509088,1.907392428,0.809160135,0.874855222,0.097114607,0.502596615,0.185235666,0.368557328,Secure
2019,-0.063669167,0.410679057,0.173087308,5.147737394,1.861062658,0.842624652,0.847528118,0.063880929,0.522648438,0.118886412,0.227469181,Secure
2015,0.00432483,-0.089889119,-0.109800161,0.905103573,0.353872013,1.025128741,0.198151718,-0.346982079,0.131438782,-0.122787247,-0.934178214,Insolvent
2016,-0.06971392,-0.182202753,-0.068051888,4.515944377,0.466402391,0.714249583,0.776444248,-0.177915613,0.685788298,-0.082980267,-0.120999829,Healthy
2017,-0.179868185,-0.349568607,-0.019667026,6.222496714,0.557681242,0.455290386,0.669753471,-0.054867048,0.506968874,-0.030598324,-0.060355429,Healthy
2018,-0.182089414,-0.413536524,-0.023931462,5.384798186,0.547505651,0.478163664,0.715816058,-0.065008141,0.512528821,-0.035592324,-0.069444533,Healthy
